fir_id,officer_id,assigned_date,is_lead_officer
FIR-003035,OFF-0023,2025-10-30,True
FIR-003036,OFF-0085,2025-10-25,True
FIR-003037,OFF-0116,2025-11-18,True
FIR-003038,OFF-0085,2025-11-06,True
FIR-003039,OFF-0054,2025-12-26,True
FIR-003040,OFF-0085,2025-12-22,True
FIR-003041,OFF-0024,2021-01-06,True
FIR-003042,OFF-0179,2021-02-19,True
FIR-003043,OFF-0179,2021-03-07,True
FIR-003044,OFF-0055,2021-04-04,True
FIR-003045,OFF-0055,2021-05-04,True
FIR-003046,OFF-0055,2021-06-24,True
FIR-003047,OFF-0117,2021-07-06,True
FIR-003048,OFF-0055,2021-08-30,True
FIR-003049,OFF-0179,2021-08-11,True
FIR-003050,OFF-0148,2021-09-27,True
FIR-003051,OFF-0179,2021-09-10,True
FIR-003052,OFF-0148,2021-10-09,True
FIR-003053,OFF-0117,2021-10-03,True
FIR-003054,OFF-0148,2021-11-15,True
FIR-003055,OFF-0148,2021-11-07,True
FIR-003056,OFF-0055,2021-12-08,True
FIR-003057,OFF-0055,2021-12-02,True
FIR-003058,OFF-0055,2022-01-04,True
FIR-003059,OFF-0148,2022-02-17,True
FIR-003060,OFF-0055,2022-03-03,True
FIR-003061,OFF-0117,2022-04-09,True
FIR-003062,OFF-0179,2022-05-07,True
FIR-003063,OFF-0055,2022-06-18,True
FIR-003064,OFF-0179,2022-07-20,True
FIR-003065,OFF-0055,2022-08-20,True
FIR-003066,OFF-0024,2022-08-07,True
FIR-003067,OFF-0055,2022-09-28,True
FIR-003068,OFF-0055,2022-09-22,True
FIR-003069,OFF-0055,2022-10-31,True
FIR-003070,OFF-0117,2022-10-07,True
FIR-003071,OFF-0024,2022-11-20,True
FIR-003072,OFF-0148,2022-11-23,True
FIR-003073,OFF-0024,2022-12-26,True
FIR-003074,OFF-0179,2022-12-15,True
FIR-003075,OFF-0148,2023-01-06,True
FIR-003076,OFF-0179,2023-02-19,True
FIR-003077,OFF-0117,2023-03-06,True
FIR-003078,OFF-0148,2023-04-22,True
FIR-003079,OFF-0024,2023-05-02,True
FIR-003080,OFF-0117,2023-06-27,True
FIR-003081,OFF-0148,2023-07-19,True
FIR-003082,OFF-0179,2023-08-25,True
FIR-003083,OFF-0055,2023-08-13,True
FIR-003084,OFF-0148,2023-09-30,True
FIR-003085,OFF-0117,2023-09-13,True
FIR-003086,OFF-0117,2023-10-14,True
FIR-003087,OFF-0024,2023-10-26,True
FIR-003088,OFF-0117,2023-11-02,True
FIR-003089,OFF-0148,2023-11-02,True
FIR-003090,OFF-0179,2023-12-17,True
FIR-003091,OFF-0117,2023-12-05,True
FIR-003092,OFF-0179,2024-01-26,True
FIR-003093,OFF-0055,2024-02-13,True
FIR-003094,OFF-0148,2024-03-10,True
FIR-003095,OFF-0024,2024-04-24,True
FIR-003096,OFF-0148,2024-05-15,True
FIR-003097,OFF-0179,2024-06-14,True
FIR-003098,OFF-0024,2024-07-05,True
FIR-003099,OFF-0055,2024-08-12,True
FIR-003100,OFF-0117,2024-08-07,True
FIR-003101,OFF-0055,2024-09-25,True
FIR-003102,OFF-0179,2024-09-05,True
FIR-003103,OFF-0024,2024-10-02,True
FIR-003104,OFF-0055,2024-10-09,True
FIR-003105,OFF-0117,2024-11-22,True
FIR-003106,OFF-0179,2024-11-08,True
FIR-003107,OFF-0024,2024-12-14,True
FIR-003108,OFF-0055,2024-12-31,True
FIR-003109,OFF-0117,2025-01-21,True
FIR-003110,OFF-0148,2025-02-24,True
FIR-003111,OFF-0055,2025-03-20,True
FIR-003112,OFF-0024,2025-04-24,True
FIR-003113,OFF-0179,2025-05-20,True
FIR-003114,OFF-0148,2025-06-14,True
FIR-003115,OFF-0117,2025-07-04,True
FIR-003116,OFF-0148,2025-08-12,True
FIR-003117,OFF-0148,2025-08-07,True
FIR-003118,OFF-0024,2025-09-29,True
FIR-003119,OFF-0117,2025-09-02,True
FIR-003120,OFF-0117,2025-10-08,True
FIR-003121,OFF-0024,2025-10-30,True
FIR-003122,OFF-0117,2025-11-09,True
FIR-003123,OFF-0055,2025-11-20,True
FIR-003124,OFF-0117,2025-12-24,True
FIR-003125,OFF-0024,2025-12-25,True
FIR-003126,OFF-0087,2021-01-25,True
FIR-003127,OFF-0056,2021-02-01,True
FIR-003128,OFF-0180,2021-03-19,True
FIR-003129,OFF-0180,2021-04-18,True
FIR-003130,OFF-0118,2021-05-17,True
FIR-003131,OFF-0087,2021-06-01,True
FIR-003132,OFF-0118,2021-07-18,True
FIR-003133,OFF-0056,2021-08-09,True
FIR-003134,OFF-0118,2021-08-30,True
FIR-003135,OFF-0025,2021-09-04,True
FIR-003136,OFF-0118,2021-09-30,True
FIR-003137,OFF-0025,2021-10-06,True
FIR-003138,OFF-0087,2021-10-31,True
FIR-003139,OFF-0118,2021-11-06,True
FIR-003140,OFF-0087,2021-11-28,True
FIR-003141,OFF-0056,2021-12-26,True
FIR-003142,OFF-0025,2021-12-16,True
FIR-003143,OFF-0180,2022-01-21,True
FIR-003144,OFF-0025,2022-02-28,True
FIR-003145,OFF-0118,2022-03-17,True
FIR-003146,OFF-0056,2022-04-07,True
FIR-003147,OFF-0087,2022-05-13,True
FIR-003148,OFF-0118,2022-06-03,True
FIR-003149,OFF-0118,2022-07-15,True
FIR-003150,OFF-0118,2022-08-13,True
FIR-003151,OFF-0180,2022-08-30,True
FIR-003152,OFF-0025,2022-09-20,True
FIR-003153,OFF-0087,2022-09-15,True
FIR-003154,OFF-0180,2022-10-01,True
FIR-003155,OFF-0056,2022-10-06,True
FIR-003156,OFF-0025,2022-11-19,True
FIR-003157,OFF-0056,2022-11-17,True
FIR-003158,OFF-0149,2022-12-02,True
FIR-003159,OFF-0180,2022-12-10,True
FIR-003160,OFF-0118,2023-01-25,True
FIR-003161,OFF-0149,2023-02-14,True
FIR-003162,OFF-0056,2023-03-25,True
FIR-003163,OFF-0118,2023-04-12,True
FIR-003164,OFF-0087,2023-05-26,True
FIR-003165,OFF-0118,2023-06-22,True
FIR-003166,OFF-0118,2023-07-10,True
FIR-003167,OFF-0118,2023-08-28,True
FIR-003168,OFF-0180,2023-08-13,True
FIR-003169,OFF-0149,2023-09-22,True
FIR-003170,OFF-0056,2023-09-22,True
FIR-003171,OFF-0118,2023-10-27,True
FIR-003172,OFF-0118,2023-10-20,True
FIR-003173,OFF-0180,2023-11-20,True
FIR-003174,OFF-0118,2023-11-06,True
FIR-003175,OFF-0056,2023-12-14,True
FIR-003176,OFF-0087,2023-12-21,True
FIR-003177,OFF-0180,2024-01-10,True
FIR-003178,OFF-0056,2024-02-19,True
FIR-003179,OFF-0087,2024-03-23,True
FIR-003180,OFF-0056,2024-04-18,True
FIR-003181,OFF-0118,2024-05-26,True
FIR-003182,OFF-0149,2024-06-29,True
FIR-003183,OFF-0087,2024-07-20,True
FIR-003184,OFF-0180,2024-08-05,True
FIR-003185,OFF-0025,2024-08-09,True
FIR-003186,OFF-0056,2024-09-21,True
FIR-003187,OFF-0149,2024-09-17,True
FIR-003188,OFF-0180,2024-10-15,True
FIR-003189,OFF-0118,2024-10-31,True
FIR-003190,OFF-0180,2024-11-19,True
FIR-003191,OFF-0118,2024-11-29,True
FIR-003192,OFF-0025,2024-12-08,True
FIR-003193,OFF-0056,2024-12-04,True
FIR-003194,OFF-0180,2025-01-18,True
FIR-003195,OFF-0149,2025-02-08,True
FIR-003196,OFF-0056,2025-03-25,True
FIR-003197,OFF-0118,2025-04-12,True
FIR-003198,OFF-0025,2025-05-30,True
FIR-003199,OFF-0056,2025-06-10,True
FIR-003200,OFF-0087,2025-07-22,True
FIR-003201,OFF-0180,2025-08-12,True
FIR-003202,OFF-0149,2025-08-09,True
FIR-003203,OFF-0149,2025-09-23,True
FIR-003204,OFF-0149,2025-09-24,True
FIR-003205,OFF-0118,2025-10-23,True
FIR-003206,OFF-0118,2025-10-03,True
FIR-003207,OFF-0149,2025-11-05,True
FIR-003208,OFF-0149,2025-11-09,True
FIR-003209,OFF-0149,2025-12-14,True
FIR-003210,OFF-0087,2025-12-24,True
FIR-003211,OFF-0026,2021-01-12,True
FIR-003212,OFF-0119,2021-02-14,True
FIR-003213,OFF-0026,2021-03-27,True
FIR-003214,OFF-0150,2021-04-21,True
FIR-003215,OFF-0026,2021-05-25,True
FIR-003216,OFF-0057,2021-06-22,True
FIR-003217,OFF-0150,2021-07-30,True
FIR-003218,OFF-0119,2021-08-10,True
FIR-003219,OFF-0150,2021-08-06,True
FIR-003220,OFF-0026,2021-09-11,True
FIR-003221,OFF-0026,2021-09-06,True
FIR-003222,OFF-0119,2021-10-14,True
FIR-003223,OFF-0026,2021-10-12,True
FIR-003224,OFF-0150,2021-11-04,True
FIR-003225,OFF-0150,2021-11-27,True
FIR-003226,OFF-0057,2021-12-05,True
FIR-003227,OFF-0057,2021-12-14,True
FIR-003228,OFF-0119,2022-01-03,True
FIR-003229,OFF-0150,2022-02-20,True
FIR-003230,OFF-0119,2022-03-26,True
FIR-003231,OFF-0026,2022-04-12,True
FIR-003232,OFF-0026,2022-05-15,True
FIR-003233,OFF-0150,2022-06-21,True
FIR-003234,OFF-0057,2022-07-24,True
FIR-003235,OFF-0119,2022-08-08,True
FIR-003236,OFF-0150,2022-08-15,True
FIR-003237,OFF-0026,2022-09-15,True
FIR-003238,OFF-0150,2022-09-10,True
FIR-003239,OFF-0119,2022-10-02,True
FIR-003240,OFF-0150,2022-10-30,True
FIR-003241,OFF-0057,2022-11-19,True
FIR-003242,OFF-0150,2022-11-27,True
FIR-003243,OFF-0119,2022-12-17,True
FIR-003244,OFF-0026,2022-12-20,True
FIR-003245,OFF-0057,2023-01-05,True
FIR-003246,OFF-0026,2023-02-08,True
FIR-003247,OFF-0119,2023-03-15,True
FIR-003248,OFF-0119,2023-04-05,True
FIR-003249,OFF-0026,2023-05-13,True
FIR-003250,OFF-0119,2023-06-20,True
FIR-003251,OFF-0057,2023-07-12,True
FIR-003252,OFF-0026,2023-08-17,True
FIR-003253,OFF-0150,2023-08-26,True
FIR-003254,OFF-0150,2023-09-28,True
FIR-003255,OFF-0119,2023-09-20,True
FIR-003256,OFF-0150,2023-10-23,True
FIR-003257,OFF-0150,2023-10-16,True
FIR-003258,OFF-0026,2023-11-25,True
FIR-003259,OFF-0026,2023-11-25,True
FIR-003260,OFF-0150,2023-12-04,True
FIR-003261,OFF-0150,2023-12-25,True
FIR-003262,OFF-0057,2024-01-08,True
FIR-003263,OFF-0026,2024-02-15,True
FIR-003264,OFF-0057,2024-03-24,True
FIR-003265,OFF-0057,2024-04-01,True
FIR-003266,OFF-0057,2024-05-17,True
FIR-003267,OFF-0150,2024-06-02,True
FIR-003268,OFF-0057,2024-07-07,True
FIR-003269,OFF-0150,2024-08-11,True
FIR-003270,OFF-0026,2024-08-31,True
FIR-003271,OFF-0150,2024-09-10,True
FIR-003272,OFF-0119,2024-09-05,True
FIR-003273,OFF-0057,2024-10-08,True
FIR-003274,OFF-0026,2024-10-31,True
FIR-003275,OFF-0057,2024-11-17,True
FIR-003276,OFF-0150,2024-11-21,True
FIR-003277,OFF-0119,2024-12-14,True
FIR-003278,OFF-0150,2024-12-06,True
FIR-003279,OFF-0057,2025-01-17,True
FIR-003280,OFF-0057,2025-02-02,True
FIR-003281,OFF-0119,2025-03-08,True
FIR-003282,OFF-0119,2025-04-25,True
FIR-003283,OFF-0057,2025-05-10,True
FIR-003284,OFF-0119,2025-06-21,True
FIR-003285,OFF-0026,2025-07-24,True
FIR-003286,OFF-0057,2025-08-10,True
FIR-003287,OFF-0026,2025-08-23,True
FIR-003288,OFF-0119,2025-09-16,True
FIR-003289,OFF-0119,2025-09-26,True
FIR-003290,OFF-0150,2025-10-04,True
FIR-003291,OFF-0057,2025-10-22,True
FIR-003292,OFF-0119,2025-11-24,True
FIR-003293,OFF-0119,2025-11-28,True
FIR-003294,OFF-0057,2025-12-14,True
FIR-003295,OFF-0119,2025-12-13,True
FIR-003296,OFF-0027,2021-01-18,True
FIR-003297,OFF-0058,2021-02-05,True
FIR-003298,OFF-0027,2021-03-10,True
FIR-003299,OFF-0027,2021-04-06,True
FIR-003300,OFF-0058,2021-05-27,True
FIR-003301,OFF-0058,2021-06-15,True
FIR-003302,OFF-0027,2021-07-14,True
FIR-003303,OFF-0151,2021-08-29,True
FIR-003304,OFF-0027,2021-08-11,True
FIR-003305,OFF-0151,2021-09-15,True
FIR-003306,OFF-0058,2021-09-23,True
FIR-003307,OFF-0151,2021-10-02,True
FIR-003308,OFF-0058,2021-10-20,True
FIR-003309,OFF-0058,2021-11-15,True
FIR-003310,OFF-0027,2021-11-29,True
FIR-003311,OFF-0058,2021-12-03,True
FIR-003312,OFF-0151,2021-12-08,True
FIR-003313,OFF-0151,2022-01-19,True
FIR-003314,OFF-0027,2022-02-02,True
FIR-003315,OFF-0151,2022-03-03,True
FIR-003316,OFF-0058,2022-04-05,True
FIR-003317,OFF-0151,2022-05-07,True
FIR-003318,OFF-0027,2022-06-25,True
FIR-003319,OFF-0151,2022-07-21,True
FIR-003320,OFF-0058,2022-08-31,True
FIR-003321,OFF-0027,2022-08-14,True
FIR-003322,OFF-0151,2022-09-17,True
FIR-003323,OFF-0151,2022-09-02,True
FIR-003324,OFF-0151,2022-10-25,True
FIR-003325,OFF-0151,2022-10-14,True
FIR-003326,OFF-0027,2022-11-03,True
FIR-003327,OFF-0058,2022-11-27,True
FIR-003328,OFF-0151,2022-12-08,True
FIR-003329,OFF-0151,2022-12-21,True
FIR-003330,OFF-0151,2023-01-20,True
FIR-003331,OFF-0027,2023-02-10,True
FIR-003332,OFF-0027,2023-03-31,True
FIR-003333,OFF-0027,2023-04-09,True
FIR-003334,OFF-0058,2023-05-10,True
FIR-003335,OFF-0058,2023-06-11,True
FIR-003336,OFF-0027,2023-07-10,True
FIR-003337,OFF-0027,2023-08-16,True
FIR-003338,OFF-0027,2023-08-01,True
FIR-003339,OFF-0027,2023-09-16,True
FIR-003340,OFF-0058,2023-09-02,True
FIR-003341,OFF-0151,2023-10-02,True
FIR-003342,OFF-0151,2023-10-30,True
FIR-003343,OFF-0058,2023-11-30,True
FIR-003344,OFF-0058,2023-11-19,True
FIR-003345,OFF-0151,2023-12-13,True
FIR-003346,OFF-0027,2023-12-26,True
FIR-003347,OFF-0027,2024-01-20,True
FIR-003348,OFF-0151,2024-02-03,True
FIR-003349,OFF-0151,2024-03-06,True
FIR-003350,OFF-0151,2024-04-23,True
FIR-003351,OFF-0151,2024-05-17,True
FIR-003352,OFF-0027,2024-06-05,True
FIR-003353,OFF-0151,2024-07-10,True
FIR-003354,OFF-0027,2024-08-30,True
FIR-003355,OFF-0058,2024-08-10,True
FIR-003356,OFF-0151,2024-09-23,True
FIR-003357,OFF-0151,2024-09-05,True
FIR-003358,OFF-0151,2024-10-18,True
FIR-003359,OFF-0058,2024-10-24,True
FIR-003360,OFF-0058,2024-11-25,True
FIR-003361,OFF-0058,2024-11-07,True
FIR-003362,OFF-0151,2024-12-15,True
FIR-003363,OFF-0151,2024-12-02,True
FIR-003364,OFF-0151,2025-01-30,True
FIR-003365,OFF-0027,2025-02-16,True
FIR-003366,OFF-0151,2025-03-04,True
FIR-003367,OFF-0058,2025-04-24,True
FIR-003368,OFF-0151,2025-05-09,True
FIR-003369,OFF-0027,2025-06-13,True
FIR-003370,OFF-0058,2025-07-01,True
FIR-003371,OFF-0058,2025-08-23,True
FIR-003372,OFF-0151,2025-08-11,True
FIR-003373,OFF-0151,2025-09-12,True
FIR-003374,OFF-0151,2025-09-23,True
FIR-003375,OFF-0027,2025-10-07,True
FIR-003376,OFF-0058,2025-10-16,True
FIR-003377,OFF-0027,2025-11-25,True
FIR-003378,OFF-0151,2025-11-02,True
FIR-003379,OFF-0027,2025-12-19,True
FIR-003380,OFF-0058,2025-12-20,True
FIR-003381,OFF-0059,2021-01-06,True
FIR-003382,OFF-0059,2021-02-21,True
FIR-003383,OFF-0059,2021-03-18,True
FIR-003384,OFF-0121,2021-04-17,True
FIR-003385,OFF-0121,2021-05-22,True
FIR-003386,OFF-0090,2021-06-14,True
FIR-003387,OFF-0090,2021-07-21,True
FIR-003388,OFF-0059,2021-08-21,True
FIR-003389,OFF-0090,2021-08-16,True
FIR-003390,OFF-0121,2021-09-25,True
FIR-003391,OFF-0090,2021-09-10,True
FIR-003392,OFF-0059,2021-10-08,True
FIR-003393,OFF-0028,2021-10-21,True
FIR-003394,OFF-0059,2021-11-03,True
FIR-003395,OFF-0090,2021-11-14,True
FIR-003396,OFF-0059,2021-12-27,True
FIR-003397,OFF-0121,2021-12-20,True
FIR-003398,OFF-0121,2022-01-11,True
FIR-003399,OFF-0090,2022-02-25,True
FIR-003400,OFF-0090,2022-03-10,True
FIR-003401,OFF-0121,2022-04-06,True
FIR-003402,OFF-0121,2022-05-11,True
FIR-003403,OFF-0028,2022-06-02,True
FIR-003404,OFF-0028,2022-07-15,True
FIR-003405,OFF-0090,2022-08-29,True
FIR-003406,OFF-0090,2022-08-12,True
FIR-003407,OFF-0121,2022-09-06,True
FIR-003408,OFF-0028,2022-09-27,True
FIR-003409,OFF-0121,2022-10-18,True
FIR-003410,OFF-0028,2022-10-07,True
FIR-003411,OFF-0121,2022-11-25,True
FIR-003412,OFF-0090,2022-11-09,True
FIR-003413,OFF-0028,2022-12-28,True
FIR-003414,OFF-0090,2022-12-30,True
FIR-003415,OFF-0121,2023-01-07,True
FIR-003416,OFF-0121,2023-02-26,True
FIR-003417,OFF-0121,2023-03-15,True
FIR-003418,OFF-0121,2023-04-09,True
FIR-003419,OFF-0028,2023-05-31,True
FIR-003420,OFF-0028,2023-06-17,True
FIR-003421,OFF-0121,2023-07-22,True
FIR-003422,OFF-0059,2023-08-16,True
FIR-003423,OFF-0121,2023-08-29,True
FIR-003424,OFF-0028,2023-09-17,True
FIR-003425,OFF-0090,2023-09-28,True
FIR-003426,OFF-0121,2023-10-29,True
FIR-003427,OFF-0059,2023-10-13,True
FIR-003428,OFF-0028,2023-11-14,True
FIR-003429,OFF-0121,2023-11-04,True
FIR-003430,OFF-0090,2023-12-30,True
FIR-003431,OFF-0028,2023-12-01,True
FIR-003432,OFF-0059,2024-01-15,True
FIR-003433,OFF-0121,2024-02-20,True
FIR-003434,OFF-0121,2024-03-06,True
FIR-003435,OFF-0059,2024-04-07,True
FIR-003436,OFF-0121,2024-05-28,True
FIR-003437,OFF-0059,2024-06-30,True
FIR-003438,OFF-0028,2024-07-22,True
FIR-003439,OFF-0028,2024-08-12,True
FIR-003440,OFF-0121,2024-08-24,True
FIR-003441,OFF-0090,2024-09-29,True
FIR-003442,OFF-0121,2024-09-19,True
FIR-003443,OFF-0090,2024-10-02,True
FIR-003444,OFF-0059,2024-10-06,True
FIR-003445,OFF-0028,2024-11-20,True
FIR-003446,OFF-0121,2024-11-26,True
FIR-003447,OFF-0090,2024-12-21,True
FIR-003448,OFF-0090,2024-12-28,True
FIR-003449,OFF-0121,2025-01-13,True
FIR-003450,OFF-0090,2025-02-17,True
FIR-003451,OFF-0090,2025-03-16,True
FIR-003452,OFF-0059,2025-04-22,True
FIR-003453,OFF-0121,2025-05-19,True
FIR-003454,OFF-0090,2025-06-14,True
FIR-003455,OFF-0090,2025-07-24,True
FIR-003456,OFF-0059,2025-08-09,True
FIR-003457,OFF-0028,2025-08-06,True
FIR-003458,OFF-0121,2025-09-26,True
FIR-003459,OFF-0090,2025-09-25,True
FIR-003460,OFF-0028,2025-10-12,True
FIR-003461,OFF-0090,2025-10-08,True
FIR-003462,OFF-0090,2025-11-10,True
FIR-003463,OFF-0121,2025-11-01,True
FIR-003464,OFF-0090,2025-12-11,True
FIR-003465,OFF-0090,2025-12-28,True
FIR-003466,OFF-0153,2021-01-18,True
FIR-003467,OFF-0153,2021-02-13,True
FIR-003468,OFF-0122,2021-03-14,True
FIR-003469,OFF-0060,2021-04-15,True
FIR-003470,OFF-0153,2021-05-24,True
FIR-003471,OFF-0060,2021-06-02,True
FIR-003472,OFF-0122,2021-07-06,True
FIR-003473,OFF-0153,2021-08-03,True
FIR-003474,OFF-0122,2021-08-28,True
FIR-003475,OFF-0153,2021-09-02,True
FIR-003476,OFF-0122,2021-09-02,True
FIR-003477,OFF-0153,2021-10-02,True
FIR-003478,OFF-0153,2021-10-30,True
FIR-003479,OFF-0122,2021-11-17,True
FIR-003480,OFF-0153,2021-11-09,True
FIR-003481,OFF-0060,2021-12-18,True
FIR-003482,OFF-0153,2021-12-17,True
FIR-003483,OFF-0060,2022-01-04,True
FIR-003484,OFF-0122,2022-02-10,True
FIR-003485,OFF-0122,2022-03-20,True
FIR-003486,OFF-0060,2022-04-22,True
FIR-003487,OFF-0060,2022-05-28,True
FIR-003488,OFF-0153,2022-06-07,True
FIR-003489,OFF-0060,2022-07-04,True
FIR-003490,OFF-0060,2022-08-29,True
FIR-003491,OFF-0153,2022-08-20,True
FIR-003492,OFF-0060,2022-09-01,True
FIR-003493,OFF-0060,2022-09-30,True
FIR-003494,OFF-0122,2022-10-19,True
FIR-003495,OFF-0122,2022-10-03,True
FIR-003496,OFF-0060,2022-11-03,True
FIR-003497,OFF-0153,2022-11-18,True
FIR-003498,OFF-0060,2022-12-02,True
FIR-003499,OFF-0122,2022-12-27,True
FIR-003500,OFF-0153,2023-01-07,True
FIR-003501,OFF-0153,2023-02-07,True
FIR-003502,OFF-0153,2023-03-31,True
FIR-003503,OFF-0122,2023-04-21,True
FIR-003504,OFF-0153,2023-05-08,True
FIR-003505,OFF-0122,2023-06-29,True
FIR-003506,OFF-0060,2023-07-14,True
FIR-003507,OFF-0153,2023-08-03,True
FIR-003508,OFF-0122,2023-08-13,True
FIR-003509,OFF-0122,2023-09-05,True
FIR-003510,OFF-0153,2023-09-04,True
FIR-003511,OFF-0122,2023-10-23,True
FIR-003512,OFF-0153,2023-10-20,True
FIR-003513,OFF-0153,2023-11-29,True
FIR-003514,OFF-0122,2023-11-28,True
FIR-003515,OFF-0122,2023-12-10,True
FIR-003516,OFF-0153,2023-12-25,True
FIR-003517,OFF-0122,2024-01-26,True
FIR-003518,OFF-0122,2024-02-21,True
FIR-003519,OFF-0122,2024-03-03,True
FIR-003520,OFF-0060,2024-04-17,True
FIR-003521,OFF-0153,2024-05-17,True
FIR-003522,OFF-0060,2024-06-01,True
FIR-003523,OFF-0153,2024-07-26,True
FIR-003524,OFF-0122,2024-08-12,True
FIR-003525,OFF-0122,2024-08-16,True
FIR-003526,OFF-0060,2024-09-19,True
FIR-003527,OFF-0122,2024-09-28,True
FIR-003528,OFF-0060,2024-10-07,True
FIR-003529,OFF-0153,2024-10-30,True
FIR-003530,OFF-0122,2024-11-14,True
FIR-003531,OFF-0060,2024-11-08,True
FIR-003532,OFF-0153,2024-12-06,True
FIR-003533,OFF-0153,2024-12-19,True
FIR-003534,OFF-0153,2025-01-21,True
FIR-003535,OFF-0153,2025-02-08,True
FIR-003536,OFF-0122,2025-03-24,True
FIR-003537,OFF-0153,2025-04-12,True
FIR-003538,OFF-0122,2025-05-20,True
FIR-003539,OFF-0060,2025-06-02,True
FIR-003540,OFF-0060,2025-07-06,True
FIR-003541,OFF-0122,2025-08-19,True
FIR-003542,OFF-0122,2025-08-18,True
FIR-003543,OFF-0122,2025-09-25,True
FIR-003544,OFF-0060,2025-09-12,True
FIR-003545,OFF-0122,2025-10-18,True
FIR-003546,OFF-0122,2025-10-05,True
FIR-003547,OFF-0060,2025-11-25,True
FIR-003548,OFF-0122,2025-11-29,True
FIR-003549,OFF-0060,2025-12-11,True
FIR-003550,OFF-0060,2025-12-15,True
FIR-003551,OFF-0030,2021-01-29,True
FIR-003552,OFF-0030,2021-02-11,True
FIR-003553,OFF-0030,2021-03-13,True
FIR-003554,OFF-0154,2021-04-12,True
FIR-003555,OFF-0092,2021-05-27,True
FIR-003556,OFF-0154,2021-06-01,True
FIR-003557,OFF-0154,2021-07-13,True
FIR-003558,OFF-0154,2021-08-14,True
FIR-003559,OFF-0154,2021-08-04,True
FIR-003560,OFF-0092,2021-09-26,True
FIR-003561,OFF-0154,2021-09-29,True
FIR-003562,OFF-0092,2021-10-19,True
FIR-003563,OFF-0092,2021-10-09,True
FIR-003564,OFF-0092,2021-11-13,True
FIR-003565,OFF-0092,2021-11-30,True
FIR-003566,OFF-0154,2021-12-19,True
FIR-003567,OFF-0092,2021-12-23,True
FIR-003568,OFF-0154,2022-01-21,True
FIR-003569,OFF-0092,2022-02-03,True
FIR-003570,OFF-0030,2022-03-18,True
FIR-003571,OFF-0154,2022-04-20,True
FIR-003572,OFF-0092,2022-05-01,True
FIR-003573,OFF-0123,2022-06-12,True
FIR-003574,OFF-0092,2022-07-15,True
FIR-003575,OFF-0154,2022-08-27,True
FIR-003576,OFF-0030,2022-08-09,True
FIR-003577,OFF-0092,2022-09-15,True
FIR-003578,OFF-0030,2022-09-27,True
FIR-003579,OFF-0030,2022-10-23,True
FIR-003580,OFF-0154,2022-10-27,True
FIR-003581,OFF-0154,2022-11-26,True
FIR-003582,OFF-0154,2022-11-14,True
FIR-003583,OFF-0092,2022-12-31,True
FIR-003584,OFF-0154,2022-12-08,True
FIR-003585,OFF-0154,2023-01-15,True
FIR-003586,OFF-0030,2023-02-12,True
FIR-003587,OFF-0123,2023-03-08,True
FIR-003588,OFF-0154,2023-04-11,True
FIR-003589,OFF-0030,2023-05-01,True
FIR-003590,OFF-0123,2023-06-14,True
FIR-003591,OFF-0154,2023-07-29,True
FIR-003592,OFF-0030,2023-08-07,True
FIR-003593,OFF-0030,2023-08-29,True
FIR-003594,OFF-0092,2023-09-03,True
FIR-003595,OFF-0092,2023-09-04,True
FIR-003596,OFF-0123,2023-10-04,True
FIR-003597,OFF-0123,2023-10-26,True
FIR-003598,OFF-0123,2023-11-27,True
FIR-003599,OFF-0030,2023-11-13,True
FIR-003600,OFF-0154,2023-12-13,True
FIR-003601,OFF-0123,2023-12-26,True
FIR-003602,OFF-0154,2024-01-16,True
FIR-003603,OFF-0030,2024-02-10,True
FIR-003604,OFF-0154,2024-03-27,True
FIR-003605,OFF-0030,2024-04-03,True
FIR-003606,OFF-0123,2024-05-09,True
FIR-003607,OFF-0030,2024-06-06,True
FIR-003608,OFF-0030,2024-07-12,True
FIR-003609,OFF-0154,2024-08-24,True
FIR-003610,OFF-0154,2024-08-30,True
FIR-003611,OFF-0123,2024-09-03,True
FIR-003612,OFF-0092,2024-09-18,True
FIR-003613,OFF-0123,2024-10-09,True
FIR-003614,OFF-0092,2024-10-30,True
FIR-003615,OFF-0030,2024-11-08,True
FIR-003616,OFF-0030,2024-11-23,True
FIR-003617,OFF-0123,2024-12-23,True
FIR-003618,OFF-0123,2024-12-24,True
FIR-003619,OFF-0123,2025-01-21,True
FIR-003620,OFF-0154,2025-02-21,True
FIR-003621,OFF-0154,2025-03-13,True
FIR-003622,OFF-0123,2025-04-09,True
FIR-003623,OFF-0092,2025-05-09,True
FIR-003624,OFF-0092,2025-06-27,True
FIR-003625,OFF-0092,2025-07-31,True
FIR-003626,OFF-0092,2025-08-14,True
FIR-003627,OFF-0030,2025-08-19,True
FIR-003628,OFF-0030,2025-09-18,True
FIR-003629,OFF-0154,2025-09-08,True
FIR-003630,OFF-0123,2025-10-21,True
FIR-003631,OFF-0154,2025-10-20,True
FIR-003632,OFF-0154,2025-11-13,True
FIR-003633,OFF-0123,2025-11-01,True
FIR-003634,OFF-0030,2025-12-28,True
FIR-003635,OFF-0123,2025-12-07,True
FIR-003636,OFF-0093,2021-01-30,True
FIR-003637,OFF-0062,2021-02-08,True
FIR-003638,OFF-0031,2021-03-11,True
FIR-003639,OFF-0031,2021-04-07,True
FIR-003640,OFF-0031,2021-05-11,True
FIR-003641,OFF-0062,2021-06-06,True
