fir_id,location_id,exact_address,landmark
FIR-001139,LOC-00345,"Near LOC-00345, Chikkamagaluru",Circle
FIR-001140,LOC-00323,"Near LOC-00323, Chikkamagaluru",Petrol Bunk
FIR-001141,LOC-00327,"Near LOC-00327, Chikkamagaluru",Bus Stand
FIR-001142,LOC-00345,"Near LOC-00345, Chikkamagaluru",Circle
FIR-001143,LOC-00335,"Near LOC-00335, Chikkamagaluru",Market
FIR-001144,LOC-00330,"Near LOC-00330, Chikkamagaluru",Temple
FIR-001145,LOC-00338,"Near LOC-00338, Chikkamagaluru",Temple
FIR-001146,LOC-00330,"Near LOC-00330, Chikkamagaluru",School
FIR-001147,LOC-00339,"Near LOC-00339, Chikkamagaluru",Circle
FIR-001148,LOC-00328,"Near LOC-00328, Chikkamagaluru",Market
FIR-001149,LOC-00345,"Near LOC-00345, Chikkamagaluru",Petrol Bunk
FIR-001150,LOC-00339,"Near LOC-00339, Chikkamagaluru",Petrol Bunk
FIR-001151,LOC-00320,"Near LOC-00320, Chikkamagaluru",Market
FIR-001152,LOC-00324,"Near LOC-00324, Chikkamagaluru",School
FIR-001153,LOC-00341,"Near LOC-00341, Chikkamagaluru",Bus Stand
FIR-001154,LOC-00343,"Near LOC-00343, Chikkamagaluru",School
FIR-001155,LOC-00321,"Near LOC-00321, Chikkamagaluru",Market
FIR-001156,LOC-00339,"Near LOC-00339, Chikkamagaluru",Temple
FIR-001157,LOC-00327,"Near LOC-00327, Chikkamagaluru",Circle
FIR-001158,LOC-00339,"Near LOC-00339, Chikkamagaluru",School
FIR-001159,LOC-00330,"Near LOC-00330, Chikkamagaluru",Bus Stand
FIR-001160,LOC-00337,"Near LOC-00337, Chikkamagaluru",Petrol Bunk
FIR-001161,LOC-00321,"Near LOC-00321, Chikkamagaluru",School
FIR-001162,LOC-00337,"Near LOC-00337, Chikkamagaluru",Market
FIR-001163,LOC-00336,"Near LOC-00336, Chikkamagaluru",School
FIR-001164,LOC-00324,"Near LOC-00324, Chikkamagaluru",Market
FIR-001165,LOC-00322,"Near LOC-00322, Chikkamagaluru",Bus Stand
FIR-001166,LOC-00332,"Near LOC-00332, Chikkamagaluru",Temple
FIR-001167,LOC-00341,"Near LOC-00341, Chikkamagaluru",Petrol Bunk
FIR-001168,LOC-00345,"Near LOC-00345, Chikkamagaluru",Market
FIR-001169,LOC-00341,"Near LOC-00341, Chikkamagaluru",Circle
FIR-001170,LOC-00344,"Near LOC-00344, Chikkamagaluru",Bus Stand
FIR-001171,LOC-00343,"Near LOC-00343, Chikkamagaluru",Petrol Bunk
FIR-001172,LOC-00334,"Near LOC-00334, Chikkamagaluru",Bus Stand
FIR-001173,LOC-00329,"Near LOC-00329, Chikkamagaluru",Market
FIR-001174,LOC-00340,"Near LOC-00340, Chikkamagaluru",School
FIR-001175,LOC-00323,"Near LOC-00323, Chikkamagaluru",Market
FIR-001176,LOC-00326,"Near LOC-00326, Chikkamagaluru",Market
FIR-001177,LOC-00331,"Near LOC-00331, Chikkamagaluru",Petrol Bunk
FIR-001178,LOC-00340,"Near LOC-00340, Chikkamagaluru",Circle
FIR-001179,LOC-00327,"Near LOC-00327, Chikkamagaluru",Market
FIR-001180,LOC-00325,"Near LOC-00325, Chikkamagaluru",Petrol Bunk
FIR-001181,LOC-00330,"Near LOC-00330, Chikkamagaluru",Circle
FIR-001182,LOC-00345,"Near LOC-00345, Chikkamagaluru",Bus Stand
FIR-001183,LOC-00345,"Near LOC-00345, Chikkamagaluru",Temple
FIR-001184,LOC-00342,"Near LOC-00342, Chikkamagaluru",Temple
FIR-001185,LOC-00344,"Near LOC-00344, Chikkamagaluru",Bus Stand
FIR-001186,LOC-00325,"Near LOC-00325, Chikkamagaluru",Circle
FIR-001187,LOC-00340,"Near LOC-00340, Chikkamagaluru",Market
FIR-001188,LOC-00345,"Near LOC-00345, Chikkamagaluru",Bus Stand
FIR-001189,LOC-00330,"Near LOC-00330, Chikkamagaluru",Circle
FIR-001190,LOC-00342,"Near LOC-00342, Chikkamagaluru",Petrol Bunk
FIR-001191,LOC-00334,"Near LOC-00334, Chikkamagaluru",Circle
FIR-001192,LOC-00325,"Near LOC-00325, Chikkamagaluru",Market
FIR-001193,LOC-00341,"Near LOC-00341, Chikkamagaluru",Temple
FIR-001194,LOC-00346,"Near LOC-00346, Chikkamagaluru",Petrol Bunk
FIR-001195,LOC-00335,"Near LOC-00335, Chikkamagaluru",Bus Stand
FIR-001196,LOC-00329,"Near LOC-00329, Chikkamagaluru",Circle
FIR-001197,LOC-00330,"Near LOC-00330, Chikkamagaluru",Bus Stand
FIR-001198,LOC-00319,"Near LOC-00319, Chikkamagaluru",School
FIR-001199,LOC-00326,"Near LOC-00326, Chikkamagaluru",Temple
FIR-001200,LOC-00337,"Near LOC-00337, Chikkamagaluru",School
FIR-001201,LOC-00333,"Near LOC-00333, Chikkamagaluru",School
FIR-001202,LOC-00325,"Near LOC-00325, Chikkamagaluru",Temple
FIR-001203,LOC-00322,"Near LOC-00322, Chikkamagaluru",Petrol Bunk
FIR-001204,LOC-00338,"Near LOC-00338, Chikkamagaluru",Market
FIR-001205,LOC-00319,"Near LOC-00319, Chikkamagaluru",Circle
FIR-001206,LOC-00346,"Near LOC-00346, Chikkamagaluru",School
FIR-001207,LOC-00323,"Near LOC-00323, Chikkamagaluru",Market
FIR-001208,LOC-00339,"Near LOC-00339, Chikkamagaluru",Petrol Bunk
FIR-001209,LOC-00319,"Near LOC-00319, Chikkamagaluru",Circle
FIR-001210,LOC-00338,"Near LOC-00338, Chikkamagaluru",School
FIR-001211,LOC-00330,"Near LOC-00330, Chikkamagaluru",Petrol Bunk
FIR-001212,LOC-00345,"Near LOC-00345, Chikkamagaluru",Bus Stand
FIR-001213,LOC-00339,"Near LOC-00339, Chikkamagaluru",Market
FIR-001214,LOC-00336,"Near LOC-00336, Chikkamagaluru",Market
FIR-001215,LOC-00321,"Near LOC-00321, Chikkamagaluru",Circle
FIR-001216,LOC-00338,"Near LOC-00338, Chikkamagaluru",School
FIR-001217,LOC-00328,"Near LOC-00328, Chikkamagaluru",Circle
FIR-001218,LOC-00332,"Near LOC-00332, Chikkamagaluru",Market
FIR-001219,LOC-00325,"Near LOC-00325, Chikkamagaluru",Circle
FIR-001220,LOC-00338,"Near LOC-00338, Chikkamagaluru",Market
FIR-001221,LOC-00363,"Near LOC-00363, Chitradurga",Circle
FIR-001222,LOC-00361,"Near LOC-00361, Chitradurga",School
FIR-001223,LOC-00363,"Near LOC-00363, Chitradurga",Circle
FIR-001224,LOC-00349,"Near LOC-00349, Chitradurga",Petrol Bunk
FIR-001225,LOC-00361,"Near LOC-00361, Chitradurga",Bus Stand
FIR-001226,LOC-00372,"Near LOC-00372, Chitradurga",Petrol Bunk
FIR-001227,LOC-00370,"Near LOC-00370, Chitradurga",Bus Stand
FIR-001228,LOC-00365,"Near LOC-00365, Chitradurga",Temple
FIR-001229,LOC-00366,"Near LOC-00366, Chitradurga",Temple
FIR-001230,LOC-00361,"Near LOC-00361, Chitradurga",Market
FIR-001231,LOC-00374,"Near LOC-00374, Chitradurga",Circle
FIR-001232,LOC-00354,"Near LOC-00354, Chitradurga",Petrol Bunk
FIR-001233,LOC-00369,"Near LOC-00369, Chitradurga",Market
FIR-001234,LOC-00353,"Near LOC-00353, Chitradurga",Temple
FIR-001235,LOC-00355,"Near LOC-00355, Chitradurga",Circle
FIR-001236,LOC-00354,"Near LOC-00354, Chitradurga",Petrol Bunk
FIR-001237,LOC-00360,"Near LOC-00360, Chitradurga",Petrol Bunk
FIR-001238,LOC-00372,"Near LOC-00372, Chitradurga",Market
FIR-001239,LOC-00356,"Near LOC-00356, Chitradurga",Bus Stand
FIR-001240,LOC-00347,"Near LOC-00347, Chitradurga",Market
FIR-001241,LOC-00368,"Near LOC-00368, Chitradurga",Bus Stand
FIR-001242,LOC-00354,"Near LOC-00354, Chitradurga",Market
FIR-001243,LOC-00373,"Near LOC-00373, Chitradurga",School
FIR-001244,LOC-00357,"Near LOC-00357, Chitradurga",School
FIR-001245,LOC-00369,"Near LOC-00369, Chitradurga",Bus Stand
FIR-001246,LOC-00355,"Near LOC-00355, Chitradurga",School
FIR-001247,LOC-00354,"Near LOC-00354, Chitradurga",Bus Stand
FIR-001248,LOC-00354,"Near LOC-00354, Chitradurga",Circle
FIR-001249,LOC-00360,"Near LOC-00360, Chitradurga",Market
FIR-001250,LOC-00360,"Near LOC-00360, Chitradurga",Market
FIR-001251,LOC-00372,"Near LOC-00372, Chitradurga",Petrol Bunk
FIR-001252,LOC-00365,"Near LOC-00365, Chitradurga",Temple
FIR-001253,LOC-00371,"Near LOC-00371, Chitradurga",Bus Stand
FIR-001254,LOC-00369,"Near LOC-00369, Chitradurga",Circle
FIR-001255,LOC-00354,"Near LOC-00354, Chitradurga",School
FIR-001256,LOC-00367,"Near LOC-00367, Chitradurga",Petrol Bunk
FIR-001257,LOC-00354,"Near LOC-00354, Chitradurga",School
FIR-001258,LOC-00357,"Near LOC-00357, Chitradurga",School
FIR-001259,LOC-00357,"Near LOC-00357, Chitradurga",Bus Stand
FIR-001260,LOC-00347,"Near LOC-00347, Chitradurga",Market
FIR-001261,LOC-00358,"Near LOC-00358, Chitradurga",Petrol Bunk
FIR-001262,LOC-00348,"Near LOC-00348, Chitradurga",School
FIR-001263,LOC-00369,"Near LOC-00369, Chitradurga",Temple
FIR-001264,LOC-00362,"Near LOC-00362, Chitradurga",Petrol Bunk
FIR-001265,LOC-00359,"Near LOC-00359, Chitradurga",Bus Stand
FIR-001266,LOC-00366,"Near LOC-00366, Chitradurga",School
FIR-001267,LOC-00369,"Near LOC-00369, Chitradurga",Market
FIR-001268,LOC-00368,"Near LOC-00368, Chitradurga",School
FIR-001269,LOC-00373,"Near LOC-00373, Chitradurga",Circle
FIR-001270,LOC-00348,"Near LOC-00348, Chitradurga",Circle
FIR-001271,LOC-00360,"Near LOC-00360, Chitradurga",Temple
FIR-001272,LOC-00350,"Near LOC-00350, Chitradurga",Petrol Bunk
FIR-001273,LOC-00370,"Near LOC-00370, Chitradurga",Petrol Bunk
FIR-001274,LOC-00352,"Near LOC-00352, Chitradurga",Bus Stand
FIR-001275,LOC-00349,"Near LOC-00349, Chitradurga",Bus Stand
FIR-001276,LOC-00373,"Near LOC-00373, Chitradurga",Temple
FIR-001277,LOC-00370,"Near LOC-00370, Chitradurga",Circle
FIR-001278,LOC-00362,"Near LOC-00362, Chitradurga",Bus Stand
FIR-001279,LOC-00360,"Near LOC-00360, Chitradurga",Market
FIR-001280,LOC-00355,"Near LOC-00355, Chitradurga",Petrol Bunk
FIR-001281,LOC-00360,"Near LOC-00360, Chitradurga",Bus Stand
FIR-001282,LOC-00352,"Near LOC-00352, Chitradurga",School
FIR-001283,LOC-00364,"Near LOC-00364, Chitradurga",School
FIR-001284,LOC-00347,"Near LOC-00347, Chitradurga",Petrol Bunk
FIR-001285,LOC-00356,"Near LOC-00356, Chitradurga",Bus Stand
FIR-001286,LOC-00360,"Near LOC-00360, Chitradurga",Market
FIR-001287,LOC-00348,"Near LOC-00348, Chitradurga",Petrol Bunk
FIR-001288,LOC-00371,"Near LOC-00371, Chitradurga",Petrol Bunk
FIR-001289,LOC-00369,"Near LOC-00369, Chitradurga",Circle
FIR-001290,LOC-00351,"Near LOC-00351, Chitradurga",Market
FIR-001291,LOC-00369,"Near LOC-00369, Chitradurga",School
FIR-001292,LOC-00358,"Near LOC-00358, Chitradurga",Petrol Bunk
FIR-001293,LOC-00366,"Near LOC-00366, Chitradurga",Circle
FIR-001294,LOC-00371,"Near LOC-00371, Chitradurga",Market
FIR-001295,LOC-00359,"Near LOC-00359, Chitradurga",Petrol Bunk
FIR-001296,LOC-00366,"Near LOC-00366, Chitradurga",Circle
FIR-001297,LOC-00354,"Near LOC-00354, Chitradurga",Petrol Bunk
FIR-001298,LOC-00350,"Near LOC-00350, Chitradurga",Temple
FIR-001299,LOC-00366,"Near LOC-00366, Chitradurga",Circle
FIR-001300,LOC-00363,"Near LOC-00363, Chitradurga",Petrol Bunk
FIR-001301,LOC-00366,"Near LOC-00366, Chitradurga",Market
FIR-001302,LOC-00350,"Near LOC-00350, Chitradurga",Bus Stand
FIR-001303,LOC-00355,"Near LOC-00355, Chitradurga",Petrol Bunk
FIR-001304,LOC-00347,"Near LOC-00347, Chitradurga",Market
FIR-001305,LOC-00358,"Near LOC-00358, Chitradurga",Market
FIR-001306,LOC-00359,"Near LOC-00359, Chitradurga",School
FIR-001307,LOC-00369,"Near LOC-00369, Chitradurga",Circle
FIR-001308,LOC-00366,"Near LOC-00366, Chitradurga",Petrol Bunk
FIR-001309,LOC-00347,"Near LOC-00347, Chitradurga",Bus Stand
FIR-001310,LOC-00354,"Near LOC-00354, Chitradurga",Temple
FIR-001311,LOC-00368,"Near LOC-00368, Chitradurga",School
FIR-001312,LOC-00353,"Near LOC-00353, Chitradurga",Petrol Bunk
FIR-001313,LOC-00374,"Near LOC-00374, Chitradurga",Temple
FIR-001314,LOC-00365,"Near LOC-00365, Chitradurga",Market
FIR-001315,LOC-00360,"Near LOC-00360, Chitradurga",Petrol Bunk
FIR-001316,LOC-00364,"Near LOC-00364, Chitradurga",Temple
FIR-001317,LOC-00367,"Near LOC-00367, Chitradurga",Market
FIR-001318,LOC-00364,"Near LOC-00364, Chitradurga",School
FIR-001319,LOC-00347,"Near LOC-00347, Chitradurga",Petrol Bunk
FIR-001320,LOC-00354,"Near LOC-00354, Chitradurga",Petrol Bunk
FIR-001321,LOC-00351,"Near LOC-00351, Chitradurga",Circle
FIR-001322,LOC-00366,"Near LOC-00366, Chitradurga",Market
FIR-001323,LOC-00353,"Near LOC-00353, Chitradurga",Market
FIR-001324,LOC-00355,"Near LOC-00355, Chitradurga",Market
FIR-001325,LOC-00355,"Near LOC-00355, Chitradurga",Bus Stand
FIR-001326,LOC-00349,"Near LOC-00349, Chitradurga",School
FIR-001327,LOC-00355,"Near LOC-00355, Chitradurga",Market
FIR-001328,LOC-00351,"Near LOC-00351, Chitradurga",Circle
FIR-001329,LOC-00369,"Near LOC-00369, Chitradurga",Temple
FIR-001330,LOC-00352,"Near LOC-00352, Chitradurga",Petrol Bunk
FIR-001331,LOC-00367,"Near LOC-00367, Chitradurga",School
FIR-001332,LOC-00362,"Near LOC-00362, Chitradurga",Bus Stand
FIR-001333,LOC-00355,"Near LOC-00355, Chitradurga",Circle
FIR-001334,LOC-00347,"Near LOC-00347, Chitradurga",Bus Stand
FIR-001335,LOC-00347,"Near LOC-00347, Chitradurga",Temple
FIR-001336,LOC-00360,"Near LOC-00360, Chitradurga",School
FIR-001337,LOC-00360,"Near LOC-00360, Chitradurga",Circle
FIR-001338,LOC-00374,"Near LOC-00374, Chitradurga",Market
FIR-001339,LOC-00356,"Near LOC-00356, Chitradurga",Market
FIR-001340,LOC-00355,"Near LOC-00355, Chitradurga",Bus Stand
FIR-001341,LOC-00390,"Near LOC-00390, Dakshina Kannada",Circle
FIR-001342,LOC-00427,"Near LOC-00427, Dakshina Kannada",School
FIR-001343,LOC-00401,"Near LOC-00401, Dakshina Kannada",School
FIR-001344,LOC-00437,"Near LOC-00437, Dakshina Kannada",Petrol Bunk
FIR-001345,LOC-00391,"Near LOC-00391, Dakshina Kannada",Bus Stand
FIR-001346,LOC-00396,"Near LOC-00396, Dakshina Kannada",Bus Stand
FIR-001347,LOC-00427,"Near LOC-00427, Dakshina Kannada",Circle
FIR-001348,LOC-00409,"Near LOC-00409, Dakshina Kannada",Petrol Bunk
FIR-001349,LOC-00450,"Near LOC-00450, Dakshina Kannada",Temple
FIR-001350,LOC-00452,"Near LOC-00452, Dakshina Kannada",School
FIR-001351,LOC-00387,"Near LOC-00387, Dakshina Kannada",School
FIR-001352,LOC-00432,"Near LOC-00432, Dakshina Kannada",Bus Stand
FIR-001353,LOC-00430,"Near LOC-00430, Dakshina Kannada",Bus Stand
FIR-001354,LOC-00422,"Near LOC-00422, Dakshina Kannada",Temple
FIR-001355,LOC-00433,"Near LOC-00433, Dakshina Kannada",Circle
FIR-001356,LOC-00442,"Near LOC-00442, Dakshina Kannada",Bus Stand
FIR-001357,LOC-00452,"Near LOC-00452, Dakshina Kannada",Market
FIR-001358,LOC-00390,"Near LOC-00390, Dakshina Kannada",Petrol Bunk
FIR-001359,LOC-00451,"Near LOC-00451, Dakshina Kannada",Bus Stand
FIR-001360,LOC-00433,"Near LOC-00433, Dakshina Kannada",Temple
FIR-001361,LOC-00424,"Near LOC-00424, Dakshina Kannada",Temple
FIR-001362,LOC-00420,"Near LOC-00420, Dakshina Kannada",School
FIR-001363,LOC-00447,"Near LOC-00447, Dakshina Kannada",Bus Stand
FIR-001364,LOC-00418,"Near LOC-00418, Dakshina Kannada",Market
FIR-001365,LOC-00450,"Near LOC-00450, Dakshina Kannada",Bus Stand
FIR-001366,LOC-00445,"Near LOC-00445, Dakshina Kannada",Petrol Bunk
FIR-001367,LOC-00440,"Near LOC-00440, Dakshina Kannada",Market
FIR-001368,LOC-00436,"Near LOC-00436, Dakshina Kannada",School
FIR-001369,LOC-00395,"Near LOC-00395, Dakshina Kannada",Market
FIR-001370,LOC-00447,"Near LOC-00447, Dakshina Kannada",Temple
FIR-001371,LOC-00446,"Near LOC-00446, Dakshina Kannada",Petrol Bunk
FIR-001372,LOC-00406,"Near LOC-00406, Dakshina Kannada",School
FIR-001373,LOC-00451,"Near LOC-00451, Dakshina Kannada",Temple
FIR-001374,LOC-00392,"Near LOC-00392, Dakshina Kannada",Petrol Bunk
FIR-001375,LOC-00375,"Near LOC-00375, Dakshina Kannada",Temple
FIR-001376,LOC-00456,"Near LOC-00456, Dakshina Kannada",School
FIR-001377,LOC-00401,"Near LOC-00401, Dakshina Kannada",Market
FIR-001378,LOC-00434,"Near LOC-00434, Dakshina Kannada",Market
FIR-001379,LOC-00390,"Near LOC-00390, Dakshina Kannada",School
FIR-001380,LOC-00441,"Near LOC-00441, Dakshina Kannada",Petrol Bunk
FIR-001381,LOC-00390,"Near LOC-00390, Dakshina Kannada",Circle
FIR-001382,LOC-00442,"Near LOC-00442, Dakshina Kannada",Petrol Bunk
FIR-001383,LOC-00431,"Near LOC-00431, Dakshina Kannada",School
FIR-001384,LOC-00422,"Near LOC-00422, Dakshina Kannada",Circle
FIR-001385,LOC-00430,"Near LOC-00430, Dakshina Kannada",Bus Stand
FIR-001386,LOC-00435,"Near LOC-00435, Dakshina Kannada",School
FIR-001387,LOC-00396,"Near LOC-00396, Dakshina Kannada",Market
FIR-001388,LOC-00425,"Near LOC-00425, Dakshina Kannada",Market
FIR-001389,LOC-00419,"Near LOC-00419, Dakshina Kannada",School
FIR-001390,LOC-00395,"Near LOC-00395, Dakshina Kannada",School
FIR-001391,LOC-00443,"Near LOC-00443, Dakshina Kannada",School
FIR-001392,LOC-00394,"Near LOC-00394, Dakshina Kannada",Bus Stand
FIR-001393,LOC-00418,"Near LOC-00418, Dakshina Kannada",Circle
FIR-001394,LOC-00393,"Near LOC-00393, Dakshina Kannada",School
FIR-001395,LOC-00446,"Near LOC-00446, Dakshina Kannada",Market
FIR-001396,LOC-00394,"Near LOC-00394, Dakshina Kannada",Petrol Bunk
FIR-001397,LOC-00382,"Near LOC-00382, Dakshina Kannada",Circle
FIR-001398,LOC-00388,"Near LOC-00388, Dakshina Kannada",Circle
FIR-001399,LOC-00431,"Near LOC-00431, Dakshina Kannada",Temple
FIR-001400,LOC-00398,"Near LOC-00398, Dakshina Kannada",Circle
FIR-001401,LOC-00446,"Near LOC-00446, Dakshina Kannada",Bus Stand
FIR-001402,LOC-00396,"Near LOC-00396, Dakshina Kannada",Circle
FIR-001403,LOC-00446,"Near LOC-00446, Dakshina Kannada",Market
FIR-001404,LOC-00381,"Near LOC-00381, Dakshina Kannada",School
FIR-001405,LOC-00393,"Near LOC-00393, Dakshina Kannada",Petrol Bunk
FIR-001406,LOC-00429,"Near LOC-00429, Dakshina Kannada",Petrol Bunk
FIR-001407,LOC-00403,"Near LOC-00403, Dakshina Kannada",Petrol Bunk
FIR-001408,LOC-00428,"Near LOC-00428, Dakshina Kannada",Bus Stand
FIR-001409,LOC-00401,"Near LOC-00401, Dakshina Kannada",School
FIR-001410,LOC-00442,"Near LOC-00442, Dakshina Kannada",Temple
FIR-001411,LOC-00434,"Near LOC-00434, Dakshina Kannada",School
FIR-001412,LOC-00426,"Near LOC-00426, Dakshina Kannada",Temple
FIR-001413,LOC-00440,"Near LOC-00440, Dakshina Kannada",Bus Stand
FIR-001414,LOC-00376,"Near LOC-00376, Dakshina Kannada",Circle
FIR-001415,LOC-00385,"Near LOC-00385, Dakshina Kannada",School
FIR-001416,LOC-00413,"Near LOC-00413, Dakshina Kannada",Petrol Bunk
FIR-001417,LOC-00393,"Near LOC-00393, Dakshina Kannada",Petrol Bunk
FIR-001418,LOC-00441,"Near LOC-00441, Dakshina Kannada",Temple
FIR-001419,LOC-00450,"Near LOC-00450, Dakshina Kannada",Circle
FIR-001420,LOC-00442,"Near LOC-00442, Dakshina Kannada",Market
FIR-001421,LOC-00404,"Near LOC-00404, Dakshina Kannada",School
FIR-001422,LOC-00449,"Near LOC-00449, Dakshina Kannada",School
FIR-001423,LOC-00380,"Near LOC-00380, Dakshina Kannada",Circle
FIR-001424,LOC-00448,"Near LOC-00448, Dakshina Kannada",Market
FIR-001425,LOC-00406,"Near LOC-00406, Dakshina Kannada",Circle
FIR-001426,LOC-00449,"Near LOC-00449, Dakshina Kannada",Market
FIR-001427,LOC-00445,"Near LOC-00445, Dakshina Kannada",School
FIR-001428,LOC-00449,"Near LOC-00449, Dakshina Kannada",Circle
FIR-001429,LOC-00437,"Near LOC-00437, Dakshina Kannada",Temple
FIR-001430,LOC-00389,"Near LOC-00389, Dakshina Kannada",School
FIR-001431,LOC-00444,"Near LOC-00444, Dakshina Kannada",Bus Stand
FIR-001432,LOC-00383,"Near LOC-00383, Dakshina Kannada",Petrol Bunk
FIR-001433,LOC-00457,"Near LOC-00457, Dakshina Kannada",Temple
FIR-001434,LOC-00384,"Near LOC-00384, Dakshina Kannada",Temple
FIR-001435,LOC-00397,"Near LOC-00397, Dakshina Kannada",Market
FIR-001436,LOC-00454,"Near LOC-00454, Dakshina Kannada",Temple
FIR-001437,LOC-00420,"Near LOC-00420, Dakshina Kannada",School
FIR-001438,LOC-00408,"Near LOC-00408, Dakshina Kannada",School
FIR-001439,LOC-00400,"Near LOC-00400, Dakshina Kannada",School
FIR-001440,LOC-00378,"Near LOC-00378, Dakshina Kannada",Circle
FIR-001441,LOC-00449,"Near LOC-00449, Dakshina Kannada",School
FIR-001442,LOC-00382,"Near LOC-00382, Dakshina Kannada",Petrol Bunk
FIR-001443,LOC-00413,"Near LOC-00413, Dakshina Kannada",Temple
FIR-001444,LOC-00377,"Near LOC-00377, Dakshina Kannada",Petrol Bunk
FIR-001445,LOC-00436,"Near LOC-00436, Dakshina Kannada",Market
FIR-001446,LOC-00387,"Near LOC-00387, Dakshina Kannada",Circle
FIR-001447,LOC-00429,"Near LOC-00429, Dakshina Kannada",Petrol Bunk
FIR-001448,LOC-00443,"Near LOC-00443, Dakshina Kannada",Temple
FIR-001449,LOC-00429,"Near LOC-00429, Dakshina Kannada",Temple
FIR-001450,LOC-00414,"Near LOC-00414, Dakshina Kannada",Petrol Bunk
FIR-001451,LOC-00419,"Near LOC-00419, Dakshina Kannada",Market
FIR-001452,LOC-00417,"Near LOC-00417, Dakshina Kannada",School
FIR-001453,LOC-00380,"Near LOC-00380, Dakshina Kannada",Bus Stand
FIR-001454,LOC-00387,"Near LOC-00387, Dakshina Kannada",Petrol Bunk
FIR-001455,LOC-00455,"Near LOC-00455, Dakshina Kannada",Circle
FIR-001456,LOC-00396,"Near LOC-00396, Dakshina Kannada",Petrol Bunk
FIR-001457,LOC-00429,"Near LOC-00429, Dakshina Kannada",Circle
FIR-001458,LOC-00433,"Near LOC-00433, Dakshina Kannada",Market
FIR-001459,LOC-00378,"Near LOC-00378, Dakshina Kannada",School
FIR-001460,LOC-00429,"Near LOC-00429, Dakshina Kannada",Temple
FIR-001461,LOC-00410,"Near LOC-00410, Dakshina Kannada",Temple
FIR-001462,LOC-00438,"Near LOC-00438, Dakshina Kannada",Petrol Bunk
FIR-001463,LOC-00442,"Near LOC-00442, Dakshina Kannada",Petrol Bunk
FIR-001464,LOC-00426,"Near LOC-00426, Dakshina Kannada",Market
FIR-001465,LOC-00385,"Near LOC-00385, Dakshina Kannada",Market
FIR-001466,LOC-00426,"Near LOC-00426, Dakshina Kannada",Petrol Bunk
FIR-001467,LOC-00404,"Near LOC-00404, Dakshina Kannada",School
FIR-001468,LOC-00420,"Near LOC-00420, Dakshina Kannada",Bus Stand
FIR-001469,LOC-00402,"Near LOC-00402, Dakshina Kannada",Temple
FIR-001470,LOC-00451,"Near LOC-00451, Dakshina Kannada",Market
FIR-001471,LOC-00447,"Near LOC-00447, Dakshina Kannada",Temple
FIR-001472,LOC-00396,"Near LOC-00396, Dakshina Kannada",Temple
FIR-001473,LOC-00423,"Near LOC-00423, Dakshina Kannada",Temple
FIR-001474,LOC-00453,"Near LOC-00453, Dakshina Kannada",Bus Stand
FIR-001475,LOC-00423,"Near LOC-00423, Dakshina Kannada",Market
FIR-001476,LOC-00386,"Near LOC-00386, Dakshina Kannada",Temple
FIR-001477,LOC-00411,"Near LOC-00411, Dakshina Kannada",School
FIR-001478,LOC-00396,"Near LOC-00396, Dakshina Kannada",School
FIR-001479,LOC-00449,"Near LOC-00449, Dakshina Kannada",Circle
FIR-001480,LOC-00429,"Near LOC-00429, Dakshina Kannada",Bus Stand
FIR-001481,LOC-00439,"Near LOC-00439, Dakshina Kannada",Market
FIR-001482,LOC-00399,"Near LOC-00399, Dakshina Kannada",Bus Stand
FIR-001483,LOC-00399,"Near LOC-00399, Dakshina Kannada",School
FIR-001484,LOC-00442,"Near LOC-00442, Dakshina Kannada",Petrol Bunk
